html_path,html_title,md_match_count,best_score,match_type,best_md_path,best_md_title,all_matches
podcast\index.html,"The Theophysics Podcast — Physics, Theology & the Coherence Equation",1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md,E_Equation,80:O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md
proof-architecture\index.html,The Proof Architecture — Series Index,4,80,contains-title,O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md,ARCHITECTURE,80:O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A6.7] _Unscored_Papers\_Drafts\Logos_Google_Drive_Export\Logos\ARCHITECTURE.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\_Unscored_Papers\_Drafts\Logos_Google_Drive_Export\Logos\ARCHITECTURE.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\Architecture.md
proof-architecture\pa-00-bundle-viewer.html,Theophysics Proof Bundle Viewer,0,,,,,
proof-architecture\pa-01-unavoidable-conclusion.html,The Unavoidable Conclusion: A Proof of God from First Principles,0,,,,,
proof-architecture\pa-02-foundation.html,Foundation Spine,0,,,,,
proof-architecture\pa-03-ontological-tree.html,The Ontological Decision Tree,0,,,,,
proof-architecture\pa-04-bifurcation.html,Bifurcation Chamber,0,,,,,
proof-architecture\pa-05-structural-isomorphism.html,The Structural Isomorphism — Proof by Architecture,4,80,contains-title,O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md,ARCHITECTURE,80:O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A6.7] _Unscored_Papers\_Drafts\Logos_Google_Drive_Export\Logos\ARCHITECTURE.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\_Unscored_Papers\_Drafts\Logos_Google_Drive_Export\Logos\ARCHITECTURE.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\Architecture.md
proof-architecture\pa-06-subsystems.html,Five Paired Subsystems,0,,,,,
proof-architecture\pa-07-closure.html,Closure Layer,0,,,,,
proof-architecture\pa-08-falsification.html,Falsification Court,0,,,,,
proof-architecture\pa-09-propagation-map.html,Substrate Propagation Map — Every Q2 Choice Through the Full Tree,0,,,,,
proof-architecture\pa-10-evidence.html,Convergence & Evidence,0,,,,,
proof-architecture\pa-11-testable-predictions.html,Testable Predictions | Logos Unified Field,4,80,contains-title,O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.4] ALL_HYPOTHESES_AND_FALSIFIABLE\03_Consciousness_Cosmology\Testable Predictions Summary.md,Testable Predictions Summary,80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.4] ALL_HYPOTHESES_AND_FALSIFIABLE\03_Consciousness_Cosmology\Testable Predictions Summary.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.9] 03_Theoretical_Landscape\Consciousness_Cosmology\01-Testable Hypotheses & Peer Review\Testable Predictions Summary.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\ALL_HYPOTHESES_AND_FALSIFIABLE\03_Consciousness_Cosmology\Testable Predictions Summary.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\03_Theoretical_Landscape\Consciousness_Cosmology\01-Testable Hypotheses & Peer Review\Testable Predictions Summary.md
proof-architecture\pa-12-proof-explorer.html,Theophysics Proof Explorer — Canonical v2,0,,,,,
proof-architecture\pa-13-logical-framework.html,Theophysics Logical Framework v1,0,,,,,
proof-explorer\index.html,Proof Explorer — Theophysics,2,80,contains-title,O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005.md,PROOF_EXPLORER_FP-005,80:O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005.md; 80:O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005_v2.md
proof-explorer\mda-grades.html,MDA Grade Registry — Proof Explorer,0,,,,,
proof-explorer\mda-proof-packet.html,Moral Decline of America — Series Proof Packet,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-001-story-introduction.html,Paper Intelligence: MDA-001-story-introduction,8,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md,Introduction,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Stories\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\02_Theoretical_Framework\02_Foundations\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\02_Theoretical_Framework\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Stories\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\02_Theoretical_Framework\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md
proof-explorer\mda-scorecards\PI_MDA-002-samuel-1900.html,Paper Intelligence: MDA-002-samuel-1900,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-003-measuring-moral-health.html,Paper Intelligence: MDA-003-measuring-moral-health,4,80,contains-title,O:\_Theophysics_v3\00_AXIOMS\Data Vault\7Q_SCORED_OUTPUT\03-ME-Master Equation (Χ)-EQ-06_SCORED.md,03-ME-Master Equation (Χ)-EQ-06_SCORED,80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\7Q_SCORED_OUTPUT\03-ME-Master Equation (Χ)-EQ-06_SCORED.md; 80:O:\_Theophysics_v3\00_AXIOMS\Data Vault\7Q_SCORED_OUTPUT\03-ME-Master Equation Forms-EQ-01_SCORED.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\00_ARCHIVE\Data Vault\7Q_SCORED_OUTPUT\03-ME-Master Equation (Χ)-EQ-06_SCORED.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\00_ARCHIVE\Data Vault\7Q_SCORED_OUTPUT\03-ME-Master Equation Forms-EQ-01_SCORED.md
proof-explorer\mda-scorecards\PI_MDA-004-facts-framework.html,Paper Intelligence: MDA-004-facts-framework,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-005-empirical-evidence.html,Paper Intelligence: MDA-005-empirical-evidence,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-006-research-method.html,Paper Intelligence: MDA-006-research-method,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-007-nine-domains.html,Paper Intelligence: MDA-007-nine-domains,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-008-henry-1926.html,Paper Intelligence: MDA-008-henry-1926,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-009-the-1900-baseline.html,Paper Intelligence: MDA-009-the-1900-baseline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-010-pre-modern-baseline.html,Paper Intelligence: MDA-010-pre-modern-baseline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-011-collective-security-1930.html,Paper Intelligence: MDA-011-collective-security-1930,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-012-william-1950.html,Paper Intelligence: MDA-012-william-1950,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-013-peak-coherence-1940.html,Paper Intelligence: MDA-013-peak-coherence-1940,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-014-fissure-1950.html,Paper Intelligence: MDA-014-fissure-1950,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-015-long-decline.html,Paper Intelligence: MDA-015-long-decline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-016-thomas-1974.html,Paper Intelligence: MDA-016-thomas-1974,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-017-unraveling-1960.html,Paper Intelligence: MDA-017-unraveling-1960,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-018-great-decoupling-1968.html,Paper Intelligence: MDA-018-great-decoupling-1968,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-019-current-state-2024.html,Paper Intelligence: MDA-019-current-state-2024,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-020-phase-transition.html,Paper Intelligence: MDA-020-phase-transition,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-021-anatomy-of-phase-transition.html,Paper Intelligence: MDA-021-anatomy-of-phase-transition,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-022-cascade.html,Paper Intelligence: MDA-022-cascade,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-023-coherence-cascade.html,Paper Intelligence: MDA-023-coherence-cascade,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-024-semantic-collapse.html,Paper Intelligence: MDA-024-semantic-collapse,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-025-cognitive-decline.html,Paper Intelligence: MDA-025-cognitive-decline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-026-spiritual-collapse.html,Paper Intelligence: MDA-026-spiritual-collapse,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-027-signal-went-dark.html,Paper Intelligence: MDA-027-signal-went-dark,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-028-phantom-money.html,Paper Intelligence: MDA-028-phantom-money,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-029-observer-collapsed.html,Paper Intelligence: MDA-029-observer-collapsed,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-030-trinity-mechanism.html,Paper Intelligence: MDA-030-trinity-mechanism,1,80,contains-title,O:\_Theophysics_v3\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\GENESIS TO QUANTUM The Seven-Article Series\GTQ_05A_Trinity_Mechanism.md,GTQ_05A_Trinity_Mechanism,80:O:\_Theophysics_v3\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\GENESIS TO QUANTUM The Seven-Article Series\GTQ_05A_Trinity_Mechanism.md
proof-explorer\mda-scorecards\PI_MDA-031-jacob-1998.html,Paper Intelligence: MDA-031-jacob-1998,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-032-why-bad-is-easier.html,Paper Intelligence: MDA-032-why-bad-is-easier,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-033-entropic-society.html,Paper Intelligence: MDA-033-entropic-society,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-034-technology-entropy.html,Paper Intelligence: MDA-034-technology-entropy,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-035-great-reconfiguration.html,Paper Intelligence: MDA-035-great-reconfiguration,1,80,contains-title,O:\_Theophysics_v3\00_AI\04_SKILLS\antigravity-awesome-skills-main\skills\backend-dev-guidelines\resources\configuration.md,configuration,80:O:\_Theophysics_v3\00_AI\04_SKILLS\antigravity-awesome-skills-main\skills\backend-dev-guidelines\resources\configuration.md
proof-explorer\mda-scorecards\PI_MDA-036-regulatory-impulse-1900.html,Paper Intelligence: MDA-036-regulatory-impulse-1900,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-037-biaxiosum-audit.html,Paper Intelligence: MDA-037-biaxiosum-audit,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-038-coherence-metric.html,Paper Intelligence: MDA-038-coherence-metric,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-039-physics-of-coherence.html,Paper Intelligence: MDA-039-physics-of-coherence,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-040-statistical-synthesis.html,Paper Intelligence: MDA-040-statistical-synthesis,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-041-statistical-spine.html,Paper Intelligence: MDA-041-statistical-spine,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-042-amish-exception-THE-CLAIM.html,Paper Intelligence: MDA-042-amish-exception-THE-CLAIM,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-043-amish-proof-THE-PROOF.html,Paper Intelligence: MDA-043-amish-proof-THE-PROOF,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-044-amish-control-study-THE-METHOD.html,Paper Intelligence: MDA-044-amish-control-study-THE-METHOD,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-045-amish-control-group-THE-DATA.html,Paper Intelligence: MDA-045-amish-control-group-THE-DATA,1,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\Amish_Control_Group.md,Amish_Control_Group,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\06_History_AW\02_Evidence\01_Evidence_Bundles\1900-2025_The_Moral_Decay_of_America\Amish_Control_Group.md
proof-explorer\mda-scorecards\PI_MDA-046-amish-demographics-THE-NUMBERS.html,Paper Intelligence: MDA-046-amish-demographics-THE-NUMBERS,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-047-amish-tech-filter-THE-FILTER.html,Paper Intelligence: MDA-047-amish-tech-filter-THE-FILTER,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-048-ordnung-algorithm-THE-MECHANISM.html,Paper Intelligence: MDA-048-ordnung-algorithm-THE-MECHANISM,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-049-coherence-factory-THE-SYNTHESIS.html,Paper Intelligence: MDA-049-coherence-factory-THE-SYNTHESIS,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-050-jacob-2025.html,Paper Intelligence: MDA-050-jacob-2025,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-051-korea-experiment.html,Paper Intelligence: MDA-051-korea-experiment,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-052-individual-recovery.html,Paper Intelligence: MDA-052-individual-recovery,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-053-the-question.html,Paper Intelligence: MDA-053-the-question,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-054-way-back.html,Paper Intelligence: MDA-054-way-back,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-900-appendix-original-introduction.html,Paper Intelligence: MDA-900-appendix-original-introduction,8,80,contains-title,O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md,Introduction,80:O:\_Theophysics_v3\00_ARCHIVE\__DATA\Cross_Domain_Heavy\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\01_Stories\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\02_Theoretical_Framework\02_Foundations\Introduction.md; 80:O:\_Theophysics_v3\00_Canonical\03_PUBLICATIONS\Moral_Decay_of_America\02_Theoretical_Framework\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\01_Stories\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[6.6] LOGOS_V3\05_PUBLICATIONS\The_Moral_Decay_of_America_Project\02_Theoretical_Framework\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\[TX_A5.1] Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md; 80:O:\_Theophysics_v3\04_THEOPYHISCS\Cross-Domain Coherence Project\The_Moral_Decay_of_America_Project\04_ACADEMIA\16_Working_Notes\Story_Source\Introduction.md
proof-explorer\mda-scorecards\PI_MDA-901-appendix-america-index.html,Paper Intelligence: MDA-901-appendix-america-index,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-902-appendix-trans-domain-analysis.html,Paper Intelligence: MDA-902-appendix-trans-domain-analysis,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-903-appendix-series-home.html,Paper Intelligence: MDA-903-appendix-series-home,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-904-appendix-sample.html,Paper Intelligence: MDA-904-appendix-sample,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-905-appendix-timeline.html,Paper Intelligence: MDA-905-appendix-timeline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-906-appendix-93-year-floor.html,Paper Intelligence: MDA-906-appendix-93-year-floor,0,,,,,
redirects\image-registry.html,Redirecting to Media Library…,0,,,,,
redirects\master-equation-explorer.html,Redirecting to Equation Explorer…,0,,,,,
redirects\theophysics-glossary.html,Redirecting to Glossary…,0,,,,,
revolution-of-truth\drv-00-the-argument.html,De Revolutionibus Veritatis | The Argument in One Page,32,80,contains-title,O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md,00_DE REVOLUTIONIBUS VERITATIS,80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md
revolution-of-truth\drv-01-the-architecture.html,De Revolutionibus Veritatis | Book I: The Architecture,32,80,contains-title,O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md,00_DE REVOLUTIONIBUS VERITATIS,80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md
revolution-of-truth\drv-02-the-lock.html,De Revolutionibus Veritatis | Book II: The Lock,32,80,contains-title,O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md,00_DE REVOLUTIONIBUS VERITATIS,80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md
revolution-of-truth\drv-03-the-cost-of-denial.html,De Revolutionibus Veritatis | Book III: The Cost of Denial,32,80,contains-title,O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md,00_DE REVOLUTIONIBUS VERITATIS,80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md
revolution-of-truth\drv-04-the-key.html,De Revolutionibus Veritatis | Book IV: The Key,32,80,contains-title,O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md,00_DE REVOLUTIONIBUS VERITATIS,80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\00_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\00_DE REVOLUTIONIBUS VERITATIS.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\01_DE REVOLUTIONIBUS VERITATIS THE ARCHITECTURE.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\02_DE REVOLUTIONIBUS VERITATIS THE LOCK.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\03_DE REVOLUTIONIBUS VERITATIS THE COST OF DENIAL.md; 80:O:\_Theophysics_v3\00_SYSTEM\01_ENGINE\01_ENGINE\scripts\Edge-TTS\input\04_DE REVOLUTIONIBUS VERITATIS THE KEY.md
