html_path,html_title,md_match_count,best_score,match_type,best_md_path,best_md_title,all_matches
one-page-stories\character-of-adversary-from-physics.html,The Character of the Adversary — Read from Physics,0,,,,,
one-page-stories\character-of-god-from-physics.html,The Character of God — Read from Physics,0,,,,,
one-page-stories\cover.html,Genesis to Quantum — Theophysics Research,2,80,contains-title,O:\_Theophysics_v3\00_KANBAN\PC_Genesis_to_Quantum.md,PC_Genesis_to_Quantum,80:O:\_Theophysics_v3\00_KANBAN\PC_Genesis_to_Quantum.md; 80:O:\_Theophysics_v3\00_SYSTEM\FINAL_CHECKLIST\GENESIS_TO_QUANTUM_PUBLICATION_CHECKLIST.md
one-page-stories\everybodys-got-it-wrong.html,Everybody's Got It Wrong — Theophysics,0,,,,,
one-page-stories\Formalism.html,The Master Equation — A Mathematical Theory of Everything | Theophysics Research,3,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\THE_MASTER_EQUATION.md
one-page-stories\genesis-quantum-event.html,Genesis as Quantum Event â The Measurement That Collapsed Reality,1,80,contains-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\Genesis_as_Quantum_Event.md,Genesis_as_Quantum_Event,80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\Genesis_as_Quantum_Event.md
one-page-stories\god-stories.html,Part XVI — The God Stories | Theophysics,0,,,,,
one-page-stories\heaven-hell-attractor-states.html,Heaven and Hell as Attractor States — Theophysics,2,100,exact-title,O:\_Theophysics_v3\00_Publication\___TODAY\Heaven and Hell as Attractor States\HHA\heaven-and-hell-as-attractor-states.md,heaven-and-hell-as-attractor-states,100:O:\_Theophysics_v3\00_Publication\___TODAY\Heaven and Hell as Attractor States\HHA\heaven-and-hell-as-attractor-states.md; 100:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\HEAVEN_AND_HELL_AS_ATTRACTOR_STATES.md
one-page-stories\holding-god-accountable.html,Holding God Accountable — Theophysics Research Program,1,100,exact-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\HOLDING_GOD_ACCOUNTABLE.md,HOLDING_GOD_ACCOUNTABLE,100:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\HOLDING_GOD_ACCOUNTABLE.md
one-page-stories\index.html,Faith Through Physics,0,,,,,
one-page-stories\it-from-bit-from-logos.html,IT FROM BIT FROM LOGOS — Theophysics,1,100,exact-title,O:\_Theophysics_v3\06_NOTES\It_from_Bit_from_Logos.md,It_from_Bit_from_Logos,100:O:\_Theophysics_v3\06_NOTES\It_from_Bit_from_Logos.md
one-page-stories\no-drift-law-synthesis.html,No-Drift Law Synthesis — Theophysics Master Equation,1,80,contains-title,O:\_Theophysics_v3\David\Lossless\No_Drift_Law_Synthesis_April2026.md,No_Drift_Law_Synthesis_April2026,80:O:\_Theophysics_v3\David\Lossless\No_Drift_Law_Synthesis_April2026.md
one-page-stories\salvation-algorithm.html,The Salvation Algorithm — A Six-Step Logical Chain,0,,,,,
one-page-stories\salvation-narrative-10-laws.html,The Salvation Narrative as 10-Law Phase Transition Sequence — Theophysics,0,,,,,
one-page-stories\salvation-phase-transition.html,Salvation Is a Phase Transition — Theophysics,3,100,exact-title,O:\_Theophysics_v3\00_Publication\___TODAY\NOTEBOOK\salvation-is-a-phase-transition.md,salvation-is-a-phase-transition,100:O:\_Theophysics_v3\00_Publication\___TODAY\NOTEBOOK\salvation-is-a-phase-transition.md; 100:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\SALVATION_IS_A_PHASE_TRANSITION.md; 80:O:\_Theophysics_v3\00_Publication\___TODAY\Salvation Is a Phase Transition\SPT\SALVATION_IS_A_PHASE_TRANSITION-ORIGINAL.md
one-page-stories\Templeton\lean4-corpus.html,The Lean 4 Corpus — Theophysics Research Initiative,1,80,contains-title,O:\_Theophysics_v3\06_NOTES\Lean 4.md,Lean 4,80:O:\_Theophysics_v3\06_NOTES\Lean 4.md
one-page-stories\Templeton\templeton_briefing.html,Coherence as Cosmic Intelligence | Templeton 2026,0,,,,,
one-page-stories\Templeton\Test death 1.html,The Death Test — Logos Papers,0,,,,,
one-page-stories\Templeton\The Method and the Mystery.html,The Method and the Mystery — Theophysics Front Door,1,100,exact-title,O:\_Theophysics_v3\David\Family\Templeton\The Method and the Mystery.md,The Method and the Mystery,100:O:\_Theophysics_v3\David\Family\Templeton\The Method and the Mystery.md
one-page-stories\Templeton\The Watcher.html,The Watcher Problem — Why Reality Needs Three,0,,,,,
one-page-stories\Templeton\the-bilateral-audit-lean4.html,The Lean 4 Evidence Layer — Bilateral Audit Amendment,1,80,contains-title,O:\_Theophysics_v3\06_NOTES\Lean 4.md,Lean 4,80:O:\_Theophysics_v3\06_NOTES\Lean 4.md
one-page-stories\Templeton\the-bilateral-audit.html,The Bilateral Audit — Theophysics Research Initiative,0,,,,,
one-page-stories\ten-laws-full-treatment.html,The Ten Laws — Full Treatment | Theophysics,1,80,contains-title,O:\_Theophysics_v3\99_MATH_APPENDIX\__ MASTER EQ\THE TEN LAWS.md,THE TEN LAWS,80:O:\_Theophysics_v3\99_MATH_APPENDIX\__ MASTER EQ\THE TEN LAWS.md
one-page-stories\The Fracture Point.html,The Fracture Point: American Political Identity and the Shift from Policy to Tribal Alignment,0,,,,,
one-page-stories\the-24-anti-properties.html,The 24 Anti-Properties — What the Adversary Is Made Of,0,,,,,
one-page-stories\the-attack-surface.html,The Attack Surface — Theophysics,1,100,exact-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_ATTACK_SURFACE.md,THE_ATTACK_SURFACE,100:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_ATTACK_SURFACE.md
one-page-stories\the-father-as-source-field.html,The Father as Source Field — Theophysics,2,100,exact-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_FATHER_AS_SOURCE_FIELD.md,THE_FATHER_AS_SOURCE_FIELD,100:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_FATHER_AS_SOURCE_FIELD.md; 80:O:\_Theophysics_v3\06_NOTES\Father_as_Source_Field.md
one-page-stories\the-floor-beneath-the-floor.html,The Floor Beneath the Floor | Theophysics,1,100,exact-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_FLOOR_BENEATH_THE_FLOOR.md,THE_FLOOR_BENEATH_THE_FLOOR,100:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\THE_FLOOR_BENEATH_THE_FLOOR.md
one-page-stories\the-prism-paper.html,The Prism — Theophysics Research,0,,,,,
one-page-stories\the-same-equation.html,The Same Equation — Theophysics Visual Proof,1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md,E_Equation,80:O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md
one-page-stories\The_Logos_Thesis_v3.html,The Logos Thesis — Theophysics,0,,,,,
one-page-stories\theophysics-blackboard_1.html,Theophysics Blackboard — Visual Sketch Generator,0,,,,,
one-page-stories\theophysics-the-full-explanation.html,Theophysics: The Full Explanation,0,,,,,
one-page-stories\trinity-grace.html,Trinity & Grace — Theophysics,0,,,,,
one-page-stories\we-ran-the-tests.html,We Ran the Tests — Theophysics,2,100,exact-title,O:\_Theophysics_v3\David\Family\WE RAN THE TESTS.md,WE RAN THE TESTS,100:O:\_Theophysics_v3\David\Family\WE RAN THE TESTS.md; 80:O:\_Theophysics_v3\ZZZ_DUPLICATES\04_THEOPYHISCS\___THE CONVERGENCE TX 6.6\WE_RAN_THE_TESTS_v2.md
one-page-stories\why-grace-from-outside.html,Why Grace Has to Come from Outside — Theophysics,3,100,exact-title,O:\_Theophysics_v3\00_Publication\___TODAY\NOTEBOOK\why-grace-has-to-come-from-outside.md,why-grace-has-to-come-from-outside,100:O:\_Theophysics_v3\00_Publication\___TODAY\NOTEBOOK\why-grace-has-to-come-from-outside.md; 100:O:\_Theophysics_v3\David\Research_Notes\WHY_GRACE_HAS_TO_COME_FROM_OUTSIDE.md; 80:O:\_Theophysics_v3\00_Publication\___TODAY\Why Grace Has To Come From Outside\WGO\why-grace-has-to-come-from-outside-ORIGINAL.md
podcast\index.html,"The Theophysics Podcast — Physics, Theology & the Coherence Equation",1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md,E_Equation,80:O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md
proof-architecture\index.html,The Proof Architecture — Series Index,2,80,contains-title,O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md,ARCHITECTURE,80:O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\Architecture.md
proof-architecture\pa-00-bundle-viewer.html,Theophysics Proof Bundle Viewer,0,,,,,
proof-architecture\pa-01-unavoidable-conclusion.html,The Unavoidable Conclusion: A Proof of God from First Principles,0,,,,,
proof-architecture\pa-02-foundation.html,Foundation Spine,0,,,,,
proof-architecture\pa-03-ontological-tree.html,The Ontological Decision Tree,0,,,,,
proof-architecture\pa-04-bifurcation.html,Bifurcation Chamber,0,,,,,
proof-architecture\pa-05-structural-isomorphism.html,The Structural Isomorphism — Proof by Architecture,2,80,contains-title,O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md,ARCHITECTURE,80:O:\_Theophysics_v3\00_OS\00_FRAMEWORK_DOCS\ARCHITECTURE.md; 80:O:\_Theophysics_v3\99_TAG_NOTES\Architecture.md
proof-architecture\pa-06-subsystems.html,Five Paired Subsystems,0,,,,,
proof-architecture\pa-07-closure.html,Closure Layer,0,,,,,
proof-architecture\pa-08-falsification.html,Falsification Court,0,,,,,
proof-architecture\pa-09-propagation-map.html,Substrate Propagation Map — Every Q2 Choice Through the Full Tree,0,,,,,
proof-architecture\pa-10-evidence.html,Convergence & Evidence,0,,,,,
proof-architecture\pa-11-testable-predictions.html,Testable Predictions | Logos Unified Field,0,,,,,
proof-architecture\pa-12-proof-explorer.html,Theophysics Proof Explorer — Canonical v2,0,,,,,
proof-architecture\pa-13-logical-framework.html,Theophysics Logical Framework v1,0,,,,,
proof-explorer\index.html,Proof Explorer — Theophysics,2,80,contains-title,O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005.md,PROOF_EXPLORER_FP-005,80:O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005.md; 80:O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005_v2.md
proof-explorer\mda-grades.html,MDA Grade Registry — Proof Explorer,0,,,,,
proof-explorer\mda-proof-packet.html,Moral Decline of America — Series Proof Packet,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-001-story-introduction.html,Paper Intelligence: MDA-001-story-introduction,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-002-samuel-1900.html,Paper Intelligence: MDA-002-samuel-1900,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-003-measuring-moral-health.html,Paper Intelligence: MDA-003-measuring-moral-health,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-004-facts-framework.html,Paper Intelligence: MDA-004-facts-framework,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-005-empirical-evidence.html,Paper Intelligence: MDA-005-empirical-evidence,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-006-research-method.html,Paper Intelligence: MDA-006-research-method,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-007-nine-domains.html,Paper Intelligence: MDA-007-nine-domains,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-008-henry-1926.html,Paper Intelligence: MDA-008-henry-1926,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-009-the-1900-baseline.html,Paper Intelligence: MDA-009-the-1900-baseline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-010-pre-modern-baseline.html,Paper Intelligence: MDA-010-pre-modern-baseline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-011-collective-security-1930.html,Paper Intelligence: MDA-011-collective-security-1930,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-012-william-1950.html,Paper Intelligence: MDA-012-william-1950,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-013-peak-coherence-1940.html,Paper Intelligence: MDA-013-peak-coherence-1940,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-014-fissure-1950.html,Paper Intelligence: MDA-014-fissure-1950,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-015-long-decline.html,Paper Intelligence: MDA-015-long-decline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-016-thomas-1974.html,Paper Intelligence: MDA-016-thomas-1974,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-017-unraveling-1960.html,Paper Intelligence: MDA-017-unraveling-1960,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-018-great-decoupling-1968.html,Paper Intelligence: MDA-018-great-decoupling-1968,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-019-current-state-2024.html,Paper Intelligence: MDA-019-current-state-2024,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-020-phase-transition.html,Paper Intelligence: MDA-020-phase-transition,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-021-anatomy-of-phase-transition.html,Paper Intelligence: MDA-021-anatomy-of-phase-transition,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-022-cascade.html,Paper Intelligence: MDA-022-cascade,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-023-coherence-cascade.html,Paper Intelligence: MDA-023-coherence-cascade,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-024-semantic-collapse.html,Paper Intelligence: MDA-024-semantic-collapse,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-025-cognitive-decline.html,Paper Intelligence: MDA-025-cognitive-decline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-026-spiritual-collapse.html,Paper Intelligence: MDA-026-spiritual-collapse,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-027-signal-went-dark.html,Paper Intelligence: MDA-027-signal-went-dark,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-028-phantom-money.html,Paper Intelligence: MDA-028-phantom-money,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-029-observer-collapsed.html,Paper Intelligence: MDA-029-observer-collapsed,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-030-trinity-mechanism.html,Paper Intelligence: MDA-030-trinity-mechanism,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-031-jacob-1998.html,Paper Intelligence: MDA-031-jacob-1998,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-032-why-bad-is-easier.html,Paper Intelligence: MDA-032-why-bad-is-easier,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-033-entropic-society.html,Paper Intelligence: MDA-033-entropic-society,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-034-technology-entropy.html,Paper Intelligence: MDA-034-technology-entropy,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-035-great-reconfiguration.html,Paper Intelligence: MDA-035-great-reconfiguration,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-036-regulatory-impulse-1900.html,Paper Intelligence: MDA-036-regulatory-impulse-1900,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-037-biaxiosum-audit.html,Paper Intelligence: MDA-037-biaxiosum-audit,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-038-coherence-metric.html,Paper Intelligence: MDA-038-coherence-metric,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-039-physics-of-coherence.html,Paper Intelligence: MDA-039-physics-of-coherence,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-040-statistical-synthesis.html,Paper Intelligence: MDA-040-statistical-synthesis,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-041-statistical-spine.html,Paper Intelligence: MDA-041-statistical-spine,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-042-amish-exception-THE-CLAIM.html,Paper Intelligence: MDA-042-amish-exception-THE-CLAIM,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-043-amish-proof-THE-PROOF.html,Paper Intelligence: MDA-043-amish-proof-THE-PROOF,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-044-amish-control-study-THE-METHOD.html,Paper Intelligence: MDA-044-amish-control-study-THE-METHOD,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-045-amish-control-group-THE-DATA.html,Paper Intelligence: MDA-045-amish-control-group-THE-DATA,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-046-amish-demographics-THE-NUMBERS.html,Paper Intelligence: MDA-046-amish-demographics-THE-NUMBERS,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-047-amish-tech-filter-THE-FILTER.html,Paper Intelligence: MDA-047-amish-tech-filter-THE-FILTER,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-048-ordnung-algorithm-THE-MECHANISM.html,Paper Intelligence: MDA-048-ordnung-algorithm-THE-MECHANISM,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-049-coherence-factory-THE-SYNTHESIS.html,Paper Intelligence: MDA-049-coherence-factory-THE-SYNTHESIS,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-050-jacob-2025.html,Paper Intelligence: MDA-050-jacob-2025,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-051-korea-experiment.html,Paper Intelligence: MDA-051-korea-experiment,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-052-individual-recovery.html,Paper Intelligence: MDA-052-individual-recovery,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-053-the-question.html,Paper Intelligence: MDA-053-the-question,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-054-way-back.html,Paper Intelligence: MDA-054-way-back,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-900-appendix-original-introduction.html,Paper Intelligence: MDA-900-appendix-original-introduction,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-901-appendix-america-index.html,Paper Intelligence: MDA-901-appendix-america-index,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-902-appendix-trans-domain-analysis.html,Paper Intelligence: MDA-902-appendix-trans-domain-analysis,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-903-appendix-series-home.html,Paper Intelligence: MDA-903-appendix-series-home,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-904-appendix-sample.html,Paper Intelligence: MDA-904-appendix-sample,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-905-appendix-timeline.html,Paper Intelligence: MDA-905-appendix-timeline,0,,,,,
proof-explorer\mda-scorecards\PI_MDA-906-appendix-93-year-floor.html,Paper Intelligence: MDA-906-appendix-93-year-floor,0,,,,,
redirects\image-registry.html,Redirecting to Media Library…,0,,,,,
redirects\master-equation-explorer.html,Redirecting to Equation Explorer…,0,,,,,
redirects\theophysics-glossary.html,Redirecting to Glossary…,0,,,,,
revolution-of-truth\drv-00-the-argument.html,De Revolutionibus Veritatis | The Argument in One Page,0,,,,,
revolution-of-truth\drv-01-the-architecture.html,De Revolutionibus Veritatis | Book I: The Architecture,0,,,,,
revolution-of-truth\drv-02-the-lock.html,De Revolutionibus Veritatis | Book II: The Lock,0,,,,,
revolution-of-truth\drv-03-the-cost-of-denial.html,De Revolutionibus Veritatis | Book III: The Cost of Denial,0,,,,,
revolution-of-truth\drv-04-the-key.html,De Revolutionibus Veritatis | Book IV: The Key,0,,,,,
revolution-of-truth\drv-06-the-cycle.html,De Revolutionibus Veritatis | Book VI: The Cycle,0,,,,,
revolution-of-truth\index.html,De Revolutionibus Veritatis | On the Revolutions of Truth,0,,,,,
rigor\index.html,Rigor — Theophysics Measurement Framework,4,80,contains-title,O:\_Theophysics_v3\00_SYSTEM\Templates\7Q\7Q_LLM_MAXIMUM_RIGOR.md,7Q_LLM_MAXIMUM_RIGOR,80:O:\_Theophysics_v3\00_SYSTEM\Templates\7Q\7Q_LLM_MAXIMUM_RIGOR.md; 80:O:\_Theophysics_v3\00_SYSTEM\Templates\Cards_Callouts\RIGOR_CARD_EXAMPLE.md; 80:O:\_Theophysics_v3\00_SYSTEM\ZZ_NOTES\RIGOROUS_CONSISTENCY_TESTS.md; 80:O:\_Theophysics_v3\David\7Q\7Q_LLM_MAXIMUM_RIGOR.md
subdomains\components\audio-dock.html,audio-dock,0,,,,,
subdomains\components\audio-player-v3.html,audio-player-v3,0,,,,,
subdomains\equation\index-kimi.html,Master Equation — Theophysics,57,100,exact-title,O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md,_MASTER_EQUATION,100:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md; 80:O:\_Theophysics_v3\00_AXIOMS\012_E2.1_Master-Equation-First-Form.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\012_E2.1_Master-Equation-First-Form.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\135_A19.1_Master-Equation-Integration.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\146_E19.1_Full-Master-Equation.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_AUTOWIRE\012_E2.1_Master-Equation-First-Form.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_AUTOWIRE\146_E19.1_Full-Master-Equation.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\012_E2.1_Master-Equation-First-Form.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\135_A19.1_Master-Equation-Integration.md; 80:O:\_Theophysics_v3\00_AXIOMS\01_AXIOMS_CLEAN\SEQUENTIAL_001-190\_BACKUP_PRE_REPAIR\146_E19.1_Full-Master-Equation.md
subdomains\equation\index.html,Master Equation Explorer — Theophysics,2,80,contains-title,O:\_Theophysics_v3\David\Research_Notes\Master EQ.md,Master EQ,80:O:\_Theophysics_v3\David\Research_Notes\Master EQ.md; 80:O:\_Theophysics_v3\MASTER_EQUATION\03_FORMAL_MATH\_MASTER_EQUATION.md
subdomains\glossary\index-kimi.html,Theophysical Lexicon — Theophysics,0,,,,,
subdomains\glossary\index.html,THEOPHYSICS — Glossary of the Fractured Substrate,1,80,contains-title,O:\_Theophysics_v3\ZZZ_DUPLICATES\06_NOTES\Theophysics_Glossary.md,Theophysics_Glossary,80:O:\_Theophysics_v3\ZZZ_DUPLICATES\06_NOTES\Theophysics_Glossary.md
subdomains\lean4\lean4-index.html,Lean 4 Formal Verification — Theophysics,1,80,contains-title,O:\_Theophysics_v3\06_NOTES\Lean 4.md,Lean 4,80:O:\_Theophysics_v3\06_NOTES\Lean 4.md
subdomains\media\index-kimi.html,Media Gallery — Theophysics,0,,,,,
subdomains\media\index.html,"Theophysics Media — Images, Diagrams & Slide Decks",0,,,,,
subdomains\podcast\index.html,"The Theophysics Podcast — Physics, Theology & the Coherence Equation",1,80,contains-title,O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md,E_Equation,80:O:\_Theophysics_v3\99_TAG_NOTES\08_CONCEPTS\Types\E_Equation.md
subdomains\proof-explorer\index.html,Proof Explorer — Theophysics,2,80,contains-title,O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005.md,PROOF_EXPLORER_FP-005,80:O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005.md; 80:O:\_Theophysics_v3\David\Family\Resurrection\PROOF_EXPLORER_FP-005_v2.md
subdomains\proof-explorer\mda-grades.html,MDA Grade Registry — Proof Explorer,0,,,,,
subdomains\proof-explorer\mda-proof-packet.html,Moral Decline of America — Series Proof Packet,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-001-story-introduction.html,Paper Intelligence: MDA-001-story-introduction,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-002-samuel-1900.html,Paper Intelligence: MDA-002-samuel-1900,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-003-measuring-moral-health.html,Paper Intelligence: MDA-003-measuring-moral-health,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-004-facts-framework.html,Paper Intelligence: MDA-004-facts-framework,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-005-empirical-evidence.html,Paper Intelligence: MDA-005-empirical-evidence,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-006-research-method.html,Paper Intelligence: MDA-006-research-method,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-007-nine-domains.html,Paper Intelligence: MDA-007-nine-domains,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-008-henry-1926.html,Paper Intelligence: MDA-008-henry-1926,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-009-the-1900-baseline.html,Paper Intelligence: MDA-009-the-1900-baseline,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-010-pre-modern-baseline.html,Paper Intelligence: MDA-010-pre-modern-baseline,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-011-collective-security-1930.html,Paper Intelligence: MDA-011-collective-security-1930,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-012-william-1950.html,Paper Intelligence: MDA-012-william-1950,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-013-peak-coherence-1940.html,Paper Intelligence: MDA-013-peak-coherence-1940,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-014-fissure-1950.html,Paper Intelligence: MDA-014-fissure-1950,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-015-long-decline.html,Paper Intelligence: MDA-015-long-decline,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-016-thomas-1974.html,Paper Intelligence: MDA-016-thomas-1974,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-017-unraveling-1960.html,Paper Intelligence: MDA-017-unraveling-1960,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-018-great-decoupling-1968.html,Paper Intelligence: MDA-018-great-decoupling-1968,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-019-current-state-2024.html,Paper Intelligence: MDA-019-current-state-2024,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-020-phase-transition.html,Paper Intelligence: MDA-020-phase-transition,0,,,,,
